County,Date,New Cases,New Positive Tests,Total Test Encounters
Maui,2024-10-13,1,0,63
Missing,2024-10-13,0,0,11
Hawaii,2024-10-14,2,1,102
Honolulu,2024-10-14,19,11,279
Kauai,2024-10-14,4,0,19
Maui,2024-10-14,2,2,77
Missing,2024-10-14,0,0,13
Hawaii,2024-10-15,0,0,59
Honolulu,2024-10-15,11,6,275
Kauai,2024-10-15,3,0,19
Maui,2024-10-15,4,2,103
Missing,2024-10-15,0,0,26
Hawaii,2024-10-16,1,1,26
Honolulu,2024-10-16,11,5,259
Kauai,2024-10-16,3,0,33
Maui,2024-10-16,4,1,54
Missing,2024-10-16,0,0,11
Hawaii,2024-10-17,2,2,69
Honolulu,2024-10-17,12,8,279
Kauai,2024-10-17,0,0,26
Maui,2024-10-17,5,1,112
Missing,2024-10-17,0,0,29
Hawaii,2024-10-18,6,4,84
Honolulu,2024-10-18,10,7,251
Kauai,2024-10-18,2,2,30
Maui,2024-10-18,1,1,51
Missing,2024-10-18,0,1,19
Hawaii,2024-10-19,5,3,35
Honolulu,2024-10-19,7,7,196
Kauai,2024-10-19,0,0,8
Maui,2024-10-19,3,1,57
Missing,2024-10-19,0,0,11
Hawaii,2024-10-20,1,1,14
Honolulu,2024-10-20,9,5,205
Kauai,2024-10-20,1,1,22
Maui,2024-10-20,1,0,34
Missing,2024-10-20,0,0,11
Hawaii,2024-10-21,3,2,90
Honolulu,2024-10-21,15,7,262
Kauai,2024-10-21,1,0,23
Maui,2024-10-21,2,1,62
Missing,2024-10-21,0,0,22
Hawaii,2024-10-22,4,4,71
Honolulu,2024-10-22,14,10,312
Kauai,2024-10-22,1,1,30
Maui,2024-10-22,3,1,38
Missing,2024-10-22,0,0,28
Hawaii,2024-10-23,1,0,39
Honolulu,2024-10-23,14,12,290
Kauai,2024-10-23,1,1,17
Maui,2024-10-23,3,2,66
Missing,2024-10-23,0,0,13
Hawaii,2024-10-24,1,0,17
Honolulu,2024-10-24,12,11,275
Kauai,2024-10-24,5,1,25
Maui,2024-10-24,2,1,33
Missing,2024-10-24,0,0,4
Hawaii,2024-10-25,3,3,127
Honolulu,2024-10-25,16,13,243
Kauai,2024-10-25,0,0,23
Maui,2024-10-25,2,0,45
Missing,2024-10-25,0,0,16
Hawaii,2024-10-26,1,1,65
Honolulu,2024-10-26,5,3,205
Kauai,2024-10-26,4,3,20
Maui,2024-10-26,1,2,33
Missing,2024-10-26,0,0,15
Hawaii,2024-10-27,0,0,16
Honolulu,2024-10-27,8,6,191
Kauai,2024-10-27,0,0,14
Maui,2024-10-27,0,0,20
Missing,2024-10-27,0,0,19
Hawaii,2024-10-28,1,0,84
Honolulu,2024-10-28,17,13,289
Kauai,2024-10-28,5,3,31
Maui,2024-10-28,4,2,25
Missing,2024-10-28,0,0,11
Hawaii,2024-10-29,2,2,110
Honolulu,2024-10-29,22,10,279
Kauai,2024-10-29,1,1,33
Maui,2024-10-29,2,0,33
Missing,2024-10-29,0,0,11
Hawaii,2024-10-30,3,3,40
Honolulu,2024-10-30,17,13,277
Kauai,2024-10-30,2,2,26
Maui,2024-10-30,6,3,20
Missing,2024-10-30,0,0,13
Hawaii,2024-10-31,1,1,26
Honolulu,2024-10-31,12,6,239
Kauai,2024-10-31,1,0,17
Maui,2024-10-31,3,1,27
Missing,2024-10-31,0,0,18
Hawaii,2024-11-01,2,2,128
Honolulu,2024-11-01,15,8,225
Kauai,2024-11-01,8,5,27
Maui,2024-11-01,7,4,31
Missing,2024-11-01,0,0,16
Hawaii,2024-11-02,1,1,62
Honolulu,2024-11-02,14,12,228
Kauai,2024-11-02,3,2,20
Maui,2024-11-02,1,0,26
Missing,2024-11-02,0,0,12
Hawaii,2024-11-03,0,0,21
Honolulu,2024-11-03,5,3,179
Kauai,2024-11-03,1,1,16
Maui,2024-11-03,0,0,21
Missing,2024-11-03,0,0,13
Hawaii,2024-11-04,5,4,26
Honolulu,2024-11-04,13,8,305
Kauai,2024-11-04,2,2,31
Maui,2024-11-04,1,1,22
Missing,2024-11-04,0,0,22
Hawaii,2024-11-05,1,1,123
Honolulu,2024-11-05,14,12,288
Kauai,2024-11-05,3,2,37
Maui,2024-11-05,3,2,29
Missing,2024-11-05,0,0,9
Hawaii,2024-11-06,2,1,83
Honolulu,2024-11-06,15,8,297
Kauai,2024-11-06,0,0,28
Maui,2024-11-06,4,3,25
Missing,2024-11-06,0,0,14
Hawaii,2024-11-07,0,0,55
Honolulu,2024-11-07,6,3,336
Kauai,2024-11-07,0,0,17
Maui,2024-11-07,1,0,37
Missing,2024-11-07,0,0,20
Hawaii,2024-11-08,1,0,109
Honolulu,2024-11-08,5,4,263
Kauai,2024-11-08,0,0,17
Maui,2024-11-08,0,0,26
Missing,2024-11-08,0,0,21
Hawaii,2024-11-09,0,0,17
Honolulu,2024-11-09,5,2,221
Kauai,2024-11-09,0,0,14
Maui,2024-11-09,1,1,29
Missing,2024-11-09,0,0,12
Hawaii,2024-11-10,0,0,19
Honolulu,2024-11-10,4,2,190
Kauai,2024-11-10,0,0,17
Maui,2024-11-10,0,0,25
Missing,2024-11-10,0,0,18
Hawaii,2024-11-11,2,2,84
Honolulu,2024-11-11,5,4,282
Kauai,2024-11-11,3,2,27
Maui,2024-11-11,2,2,18
Missing,2024-11-11,0,0,29
Hawaii,2024-11-12,1,1,54
Honolulu,2024-11-12,14,12,346
Kauai,2024-11-12,4,2,32
Maui,2024-11-12,0,0,22
Missing,2024-11-12,0,0,17
Hawaii,2024-11-13,2,1,21
Honolulu,2024-11-13,15,13,316
Kauai,2024-11-13,3,2,21
Maui,2024-11-13,1,0,33
Missing,2024-11-13,0,0,29
Hawaii,2024-11-14,2,0,28
Honolulu,2024-11-14,13,8,295
Kauai,2024-11-14,1,1,23
Maui,2024-11-14,2,0,40
Missing,2024-11-14,0,1,20
Hawaii,2024-11-15,3,1,31
Honolulu,2024-11-15,14,11,290
Kauai,2024-11-15,6,4,34
Maui,2024-11-15,3,0,29
Missing,2024-11-15,0,0,23
Hawaii,2024-11-16,1,1,32
Honolulu,2024-11-16,5,4,222
Kauai,2024-11-16,1,0,22
Maui,2024-11-16,0,0,24
Missing,2024-11-16,0,0,12
Hawaii,2024-11-17,2,2,74
Honolulu,2024-11-17,2,2,226
Kauai,2024-11-17,3,2,23
Maui,2024-11-17,0,0,25
Missing,2024-11-17,0,0,18
Hawaii,2024-11-18,0,0,87
Honolulu,2024-11-18,8,6,376
Kauai,2024-11-18,0,0,45
Maui,2024-11-18,3,1,24
Missing,2024-11-18,0,0,27
Hawaii,2024-11-19,2,2,24
Honolulu,2024-11-19,15,6,323
Kauai,2024-11-19,1,1,31
Maui,2024-11-19,0,0,32
Missing,2024-11-19,0,0,35
Hawaii,2024-11-20,0,0,33
Honolulu,2024-11-20,12,7,329
Kauai,2024-11-20,3,2,42
Maui,2024-11-20,2,0,29
Missing,2024-11-20,0,0,22
Hawaii,2024-11-21,0,0,27
Honolulu,2024-11-21,11,4,328
Kauai,2024-11-21,2,1,31
Maui,2024-11-21,4,1,34
Missing,2024-11-21,0,0,10
Hawaii,2024-11-22,0,0,34
Honolulu,2024-11-22,7,6,306
Kauai,2024-11-22,4,3,33
Maui,2024-11-22,2,0,27
Missing,2024-11-22,0,0,23
Hawaii,2024-11-23,0,0,37
Honolulu,2024-11-23,1,0,276
Kauai,2024-11-23,1,1,17
Maui,2024-11-23,4,1,41
Missing,2024-11-23,0,0,29
Hawaii,2024-11-24,3,3,16
Honolulu,2024-11-24,1,1,233
Kauai,2024-11-24,1,1,24
Maui,2024-11-24,0,0,31
Missing,2024-11-24,0,0,15
Hawaii,2024-11-25,2,1,30
Honolulu,2024-11-25,9,7,325
Kauai,2024-11-25,0,0,29
Maui,2024-11-25,2,0,28
Missing,2024-11-25,0,0,16
Hawaii,2024-11-26,1,0,23
Honolulu,2024-11-26,7,3,318
Kauai,2024-11-26,0,1,34
Maui,2024-11-26,2,0,37
Missing,2024-11-26,0,0,31
Hawaii,2024-11-27,3,3,29
Honolulu,2024-11-27,2,1,295
Kauai,2024-11-27,5,2,40
Maui,2024-11-27,2,2,34
Missing,2024-11-27,0,0,25
Hawaii,2024-11-28,0,0,35
Honolulu,2024-11-28,7,5,201
Kauai,2024-11-28,1,0,13
Maui,2024-11-28,0,0,21
Missing,2024-11-28,0,0,20
Hawaii,2024-11-29,1,0,20
Honolulu,2024-11-29,6,4,263
Kauai,2024-11-29,1,0,34
Maui,2024-11-29,3,1,24
Missing,2024-11-29,0,0,19
Hawaii,2024-11-30,1,1,24
Honolulu,2024-11-30,4,3,259
Kauai,2024-11-30,1,0,23
Maui,2024-11-30,1,0,24
Missing,2024-11-30,0,0,23
Hawaii,2024-12-01,0,0,21
Honolulu,2024-12-01,4,4,237
Kauai,2024-12-01,3,2,38
Maui,2024-12-01,1,0,15
Missing,2024-12-01,0,0,23
Hawaii,2024-12-02,3,2,29
Honolulu,2024-12-02,15,7,325
Kauai,2024-12-02,2,1,45
Maui,2024-12-02,1,1,36
Missing,2024-12-02,0,0,26
Hawaii,2024-12-03,0,0,56
Honolulu,2024-12-03,10,6,328
Kauai,2024-12-03,2,2,45
Maui,2024-12-03,0,0,37
Missing,2024-12-03,0,0,17
Hawaii,2024-12-04,0,0,36
Honolulu,2024-12-04,13,7,341
Kauai,2024-12-04,0,0,29
Maui,2024-12-04,2,0,24
Missing,2024-12-04,0,0,20
Hawaii,2024-12-05,0,0,38
Honolulu,2024-12-05,8,7,366
Kauai,2024-12-05,0,0,39
Maui,2024-12-05,2,1,39
Missing,2024-12-05,0,0,23
Hawaii,2024-12-06,1,1,35
Honolulu,2024-12-06,8,6,308
Kauai,2024-12-06,1,1,31
Maui,2024-12-06,2,1,44
Missing,2024-12-06,0,0,28
Hawaii,2024-12-07,0,0,36
Honolulu,2024-12-07,11,6,263
Kauai,2024-12-07,0,0,23
Maui,2024-12-07,0,0,25
Missing,2024-12-07,0,0,18
Hawaii,2024-12-08,3,2,24
Honolulu,2024-12-08,4,3,245
Kauai,2024-12-08,0,0,24
Maui,2024-12-08,3,3,29
Missing,2024-12-08,0,0,18
Hawaii,2024-12-09,4,3,38
Honolulu,2024-12-09,11,6,361
Kauai,2024-12-09,1,0,49
Maui,2024-12-09,0,0,41
Missing,2024-12-09,0,0,21
Hawaii,2024-12-10,1,0,45
Honolulu,2024-12-10,9,4,370
Kauai,2024-12-10,2,0,62
Maui,2024-12-10,3,1,46
Missing,2024-12-10,0,0,24
Hawaii,2024-12-11,4,3,35
Honolulu,2024-12-11,11,6,356
Kauai,2024-12-11,2,2,36
Maui,2024-12-11,0,0,35
Missing,2024-12-11,0,0,22
Hawaii,2024-12-12,0,0,40
Honolulu,2024-12-12,6,2,339
Kauai,2024-12-12,3,2,38
Maui,2024-12-12,4,2,31
Missing,2024-12-12,0,0,24
Hawaii,2024-12-13,0,0,50
Honolulu,2024-12-13,12,9,318
Kauai,2024-12-13,0,0,35
Maui,2024-12-13,4,2,46
Missing,2024-12-13,0,0,39
Hawaii,2024-12-14,1,1,37
Honolulu,2024-12-14,8,6,248
Kauai,2024-12-14,1,1,28
Maui,2024-12-14,1,1,32
Missing,2024-12-14,0,0,18
Hawaii,2024-12-15,0,0,25
Honolulu,2024-12-15,9,6,285
Kauai,2024-12-15,4,3,35
Maui,2024-12-15,1,0,33
Missing,2024-12-15,0,0,27
Hawaii,2024-12-16,0,0,31
Honolulu,2024-12-16,12,8,342
Kauai,2024-12-16,1,1,46
Maui,2024-12-16,2,2,48
Missing,2024-12-16,0,0,27
Hawaii,2024-12-17,1,1,65
Honolulu,2024-12-17,6,4,362
Kauai,2024-12-17,2,2,60
Maui,2024-12-17,0,0,39
Missing,2024-12-17,0,0,39
Hawaii,2024-12-18,1,2,44
Honolulu,2024-12-18,11,3,378
Kauai,2024-12-18,2,1,54
Maui,2024-12-18,3,0,36
Missing,2024-12-18,0,0,47
Hawaii,2024-12-19,2,2,62
Honolulu,2024-12-19,10,4,351
Kauai,2024-12-19,4,3,48
Maui,2024-12-19,2,0,33
Missing,2024-12-19,0,0,51
Hawaii,2024-12-20,1,1,58
Honolulu,2024-12-20,8,8,344
Kauai,2024-12-20,0,0,41
Maui,2024-12-20,2,1,48
Missing,2024-12-20,0,0,39
Hawaii,2024-12-21,0,0,66
Honolulu,2024-12-21,3,0,255
Kauai,2024-12-21,1,1,26
Maui,2024-12-21,0,0,27
Missing,2024-12-21,0,0,26
Hawaii,2024-12-22,2,1,36
Honolulu,2024-12-22,9,9,249
Kauai,2024-12-22,1,1,37
Maui,2024-12-22,1,0,38
Missing,2024-12-22,0,0,32
Hawaii,2024-12-23,0,0,44
Honolulu,2024-12-23,12,6,339
Kauai,2024-12-23,1,1,45
Maui,2024-12-23,1,0,34
Missing,2024-12-23,0,0,42
Hawaii,2024-12-24,2,0,133
Honolulu,2024-12-24,6,4,332
Kauai,2024-12-24,0,0,44
Maui,2024-12-24,2,1,53
Missing,2024-12-24,0,0,60
Hawaii,2024-12-25,0,0,49
Honolulu,2024-12-25,10,8,304
Kauai,2024-12-25,1,1,17
Maui,2024-12-25,1,0,46
Missing,2024-12-25,0,0,40
Hawaii,2024-12-26,4,2,143
Honolulu,2024-12-26,7,4,425
Kauai,2024-12-26,3,2,63
Maui,2024-12-26,2,0,53
Missing,2024-12-26,0,0,65
Hawaii,2024-12-27,4,4,63
Honolulu,2024-12-27,15,7,425
Kauai,2024-12-27,1,1,41
Maui,2024-12-27,3,2,41
Missing,2024-12-27,0,0,45
Hawaii,2024-12-28,3,3,136
Honolulu,2024-12-28,8,6,311
Kauai,2024-12-28,1,1,32
Maui,2024-12-28,2,1,57
Missing,2024-12-28,0,0,45
Hawaii,2024-12-29,1,1,46
Honolulu,2024-12-29,11,5,350
Kauai,2024-12-29,0,0,35
Maui,2024-12-29,2,1,43
Missing,2024-12-29,0,0,49
Hawaii,2024-12-30,3,3,106
Honolulu,2024-12-30,9,4,431
Kauai,2024-12-30,5,0,53
Maui,2024-12-30,3,2,59
Missing,2024-12-30,0,0,57
Hawaii,2024-12-31,5,3,142
Honolulu,2024-12-31,12,9,354
Kauai,2024-12-31,0,0,47
Maui,2024-12-31,1,1,51
Missing,2024-12-31,0,0,61
Hawaii,2025-01-01,1,1,60
Honolulu,2025-01-01,10,8,322
Kauai,2025-01-01,2,2,25
Maui,2025-01-01,2,2,49
Missing,2025-01-01,0,0,40
Hawaii,2025-01-02,2,1,142
Honolulu,2025-01-02,14,12,441
Kauai,2025-01-02,5,3,60
Maui,2025-01-02,2,1,59
Missing,2025-01-02,0,0,60
Hawaii,2025-01-03,1,1,77
Honolulu,2025-01-03,17,14,450
Kauai,2025-01-03,4,2,59
Maui,2025-01-03,1,1,66
Missing,2025-01-03,0,0,91
Hawaii,2025-01-04,1,1,59
Honolulu,2025-01-04,7,5,397
Kauai,2025-01-04,4,2,45
Maui,2025-01-04,2,0,56
Missing,2025-01-04,0,0,36
Hawaii,2025-01-05,3,4,56
Honolulu,2025-01-05,5,3,332
Kauai,2025-01-05,3,1,51
Maui,2025-01-05,0,0,57
Missing,2025-01-05,0,0,48
Hawaii,2025-01-06,1,0,157
Honolulu,2025-01-06,18,12,462
Kauai,2025-01-06,4,3,67
Maui,2025-01-06,4,2,77
Missing,2025-01-06,0,0,46
Hawaii,2025-01-07,2,2,74
Honolulu,2025-01-07,19,15,495
Kauai,2025-01-07,3,2,60
Maui,2025-01-07,5,3,69
Missing,2025-01-07,0,0,38
Hawaii,2025-01-08,1,0,63
Honolulu,2025-01-08,24,16,492
Kauai,2025-01-08,7,4,62
Maui,2025-01-08,2,0,79
Missing,2025-01-08,0,0,50
Hawaii,2025-01-09,4,4,59
Honolulu,2025-01-09,21,15,479
Kauai,2025-01-09,2,1,34
Maui,2025-01-09,4,2,71
Missing,2025-01-09,0,0,121
Hawaii,2025-01-10,3,1,154
Honolulu,2025-01-10,12,7,422
Kauai,2025-01-10,1,1,52
Maui,2025-01-10,2,1,55
Missing,2025-01-10,0,0,41
Hawaii,2025-01-11,3,3,79
Honolulu,2025-01-11,17,12,334
Kauai,2025-01-11,3,2,30
Maui,2025-01-11,2,1,49
Missing,2025-01-11,0,0,31
Hawaii,2025-01-12,0,0,30
Honolulu,2025-01-12,7,5,357
Kauai,2025-01-12,0,0,28
Maui,2025-01-12,2,1,47
Missing,2025-01-12,0,0,30
Hawaii,2025-01-13,3,2,89
Honolulu,2025-01-13,16,11,447
Kauai,2025-01-13,3,1,49
Maui,2025-01-13,2,1,95
Missing,2025-01-13,0,0,63
Hawaii,2025-01-14,0,0,127
Honolulu,2025-01-14,10,9,463
Kauai,2025-01-14,1,1,56
Maui,2025-01-14,1,1,89
Missing,2025-01-14,0,0,57
Hawaii,2025-01-15,1,1,48
Honolulu,2025-01-15,18,13,446
Kauai,2025-01-15,1,0,35
Maui,2025-01-15,1,0,81
Missing,2025-01-15,0,0,32
Hawaii,2025-01-16,2,1,122
Honolulu,2025-01-16,15,11,437
Kauai,2025-01-16,4,4,46
Maui,2025-01-16,1,1,80
Missing,2025-01-16,0,0,33
Hawaii,2025-01-17,4,4,83
Honolulu,2025-01-17,11,4,396
Kauai,2025-01-17,4,3,54
Maui,2025-01-17,2,0,53
Missing,2025-01-17,0,0,38
Hawaii,2025-01-18,0,0,42
Honolulu,2025-01-18,11,8,303
Kauai,2025-01-18,0,0,29
Maui,2025-01-18,0,0,44
Missing,2025-01-18,0,0,36
Hawaii,2025-01-19,0,0,32
Honolulu,2025-01-19,7,6,318
Kauai,2025-01-19,1,1,34
Maui,2025-01-19,0,0,49
Missing,2025-01-19,0,0,44
Hawaii,2025-01-20,1,0,25
Honolulu,2025-01-20,14,14,411
Kauai,2025-01-20,0,0,47
Maui,2025-01-20,1,1,58
Missing,2025-01-20,0,0,28
Hawaii,2025-01-21,2,1,53
Honolulu,2025-01-21,15,11,483
Kauai,2025-01-21,3,2,48
Maui,2025-01-21,2,1,54
Missing,2025-01-21,0,0,33
Hawaii,2025-01-22,0,0,55
Honolulu,2025-01-22,5,5,380
Kauai,2025-01-22,1,1,51
Maui,2025-01-22,2,1,66
Missing,2025-01-22,0,0,37
Hawaii,2025-01-23,3,2,44
Honolulu,2025-01-23,14,9,478
Kauai,2025-01-23,3,3,45
Maui,2025-01-23,1,1,67
Missing,2025-01-23,0,0,36
Hawaii,2025-01-24,4,1,39
Honolulu,2025-01-24,19,10,400
Kauai,2025-01-24,1,1,54
Maui,2025-01-24,2,1,57
Missing,2025-01-24,0,0,39
Hawaii,2025-01-25,0,0,37
Honolulu,2025-01-25,10,7,339
Kauai,2025-01-25,1,1,33
Maui,2025-01-25,0,0,33
Missing,2025-01-25,0,0,16
Hawaii,2025-01-26,1,1,22
Honolulu,2025-01-26,7,6,298
Kauai,2025-01-26,1,0,41
Maui,2025-01-26,0,0,43
Missing,2025-01-26,0,0,26
Hawaii,2025-01-27,0,0,48
Honolulu,2025-01-27,10,7,386
Kauai,2025-01-27,1,1,54
Maui,2025-01-27,1,1,47
Missing,2025-01-27,0,0,28
Hawaii,2025-01-28,0,0,37
Honolulu,2025-01-28,11,5,411
Kauai,2025-01-28,0,0,57
Maui,2025-01-28,3,1,49
Missing,2025-01-28,0,0,40
Hawaii,2025-01-29,1,1,44
Honolulu,2025-01-29,6,3,388
Kauai,2025-01-29,1,0,40
Maui,2025-01-29,0,0,34
Missing,2025-01-29,0,0,48
Hawaii,2025-01-30,2,2,89
Honolulu,2025-01-30,11,9,365
Kauai,2025-01-30,1,1,60
Maui,2025-01-30,1,1,42
Missing,2025-01-30,0,1,49
Hawaii,2025-01-31,1,0,92
Honolulu,2025-01-31,10,7,339
Kauai,2025-01-31,0,0,38
Maui,2025-01-31,0,0,41
Missing,2025-01-31,0,0,27
Hawaii,2025-02-01,2,2,97
Honolulu,2025-02-01,5,3,270
Kauai,2025-02-01,1,1,40
Maui,2025-02-01,1,1,49
Missing,2025-02-01,0,0,30
Hawaii,2025-02-02,0,0,20
Honolulu,2025-02-02,2,1,310
Kauai,2025-02-02,0,0,24
Maui,2025-02-02,0,0,32
Missing,2025-02-02,0,0,26
Hawaii,2025-02-03,2,2,43
Honolulu,2025-02-03,9,5,398
Kauai,2025-02-03,2,0,48
Maui,2025-02-03,2,0,60
Missing,2025-02-03,0,0,58
Hawaii,2025-02-04,1,1,56
Honolulu,2025-02-04,13,8,495
Kauai,2025-02-04,0,0,51
Maui,2025-02-04,1,1,49
Missing,2025-02-04,0,0,43
Hawaii,2025-02-05,0,0,42
Honolulu,2025-02-05,9,5,410
Kauai,2025-02-05,2,1,36
Maui,2025-02-05,1,1,43
Missing,2025-02-05,0,0,34
Hawaii,2025-02-06,1,1,44
Honolulu,2025-02-06,14,9,480
Kauai,2025-02-06,1,1,50
Maui,2025-02-06,2,0,57
Missing,2025-02-06,0,0,33
Hawaii,2025-02-07,1,0,52
Honolulu,2025-02-07,8,6,411
Kauai,2025-02-07,1,1,39
Maui,2025-02-07,3,1,54
Missing,2025-02-07,0,0,30
Hawaii,2025-02-08,2,1,38
Honolulu,2025-02-08,9,8,324
Kauai,2025-02-08,0,0,33
Maui,2025-02-08,0,0,39
Missing,2025-02-08,0,0,37
Hawaii,2025-02-09,2,2,32
Honolulu,2025-02-09,8,7,367
Kauai,2025-02-09,0,0,26
Maui,2025-02-09,0,0,49
Missing,2025-02-09,0,0,33
Hawaii,2025-02-10,3,3,41
Honolulu,2025-02-10,15,11,480
Kauai,2025-02-10,1,1,35
Maui,2025-02-10,2,1,51
Missing,2025-02-10,0,0,39
Hawaii,2025-02-11,2,2,63
Honolulu,2025-02-11,24,14,489
Kauai,2025-02-11,1,0,48
Maui,2025-02-11,2,0,41
Missing,2025-02-11,0,0,55
Hawaii,2025-02-12,2,2,46
Honolulu,2025-02-12,13,9,477
Kauai,2025-02-12,0,0,54
Maui,2025-02-12,1,1,49
Missing,2025-02-12,0,0,25
Hawaii,2025-02-13,4,2,70
Honolulu,2025-02-13,18,14,534
Kauai,2025-02-13,1,1,34
Maui,2025-02-13,3,0,59
Missing,2025-02-13,0,0,37
Hawaii,2025-02-14,0,0,36
Honolulu,2025-02-14,7,6,432
Kauai,2025-02-14,1,1,39
Maui,2025-02-14,1,1,39
Missing,2025-02-14,0,0,28
Hawaii,2025-02-15,0,0,34
Honolulu,2025-02-15,10,5,328
Kauai,2025-02-15,3,2,31
Maui,2025-02-15,2,1,37
Missing,2025-02-15,0,0,31
Hawaii,2025-02-16,1,1,35
Honolulu,2025-02-16,10,5,343
Kauai,2025-02-16,1,1,29
Maui,2025-02-16,0,0,43
Missing,2025-02-16,0,0,29
Hawaii,2025-02-17,0,0,34
Honolulu,2025-02-17,9,5,258
Kauai,2025-02-17,0,0,8
Maui,2025-02-17,1,1,65
Missing,2025-02-17,0,0,27
Hawaii,2025-02-18,1,1,17
Honolulu,2025-02-18,7,3,272
Kauai,2025-02-18,1,0,35
Maui,2025-02-18,0,0,8
Missing,2025-02-18,0,0,10
Hawaii,2025-02-19,1,1,55
Honolulu,2025-02-19,7,5,478
Kauai,2025-02-19,2,1,51
Maui,2025-02-19,0,0,52
Missing,2025-02-19,0,0,27
Hawaii,2025-02-20,3,3,33
Honolulu,2025-02-20,8,4,484
Kauai,2025-02-20,1,1,43
Maui,2025-02-20,2,0,52
Missing,2025-02-20,0,0,32
Hawaii,2025-02-21,1,1,36
Honolulu,2025-02-21,7,3,438
Kauai,2025-02-21,0,0,50
Maui,2025-02-21,4,2,68
Missing,2025-02-21,0,0,52
Hawaii,2025-02-22,2,2,32
Honolulu,2025-02-22,8,6,361
Kauai,2025-02-22,0,0,27
Maui,2025-02-22,0,1,44
Missing,2025-02-22,0,0,42
Hawaii,2025-02-23,0,0,31
Honolulu,2025-02-23,7,4,345
Kauai,2025-02-23,1,1,24
Maui,2025-02-23,1,1,39
Missing,2025-02-23,0,0,33
Hawaii,2025-02-24,0,0,31
Honolulu,2025-02-24,11,11,480
Kauai,2025-02-24,2,2,35
Maui,2025-02-24,0,0,45
Missing,2025-02-24,0,0,33
Hawaii,2025-02-25,0,0,37
Honolulu,2025-02-25,10,5,517
Kauai,2025-02-25,0,0,40
Maui,2025-02-25,1,0,49
Missing,2025-02-25,0,0,34
Hawaii,2025-02-26,0,0,42
Honolulu,2025-02-26,13,11,437
Kauai,2025-02-26,2,1,41
Maui,2025-02-26,2,2,51
Missing,2025-02-26,0,0,32
Hawaii,2025-02-27,2,2,40
Honolulu,2025-02-27,14,8,417
Kauai,2025-02-27,1,1,28
Maui,2025-02-27,2,2,44
Missing,2025-02-27,0,0,25
Hawaii,2025-02-28,2,1,45
Honolulu,2025-02-28,13,10,406
Kauai,2025-02-28,0,0,31
Maui,2025-02-28,4,3,49
Missing,2025-02-28,0,0,18
Hawaii,2025-03-01,2,1,47
Honolulu,2025-03-01,9,6,357
Kauai,2025-03-01,0,0,31
Maui,2025-03-01,1,1,39
Missing,2025-03-01,0,0,20
Hawaii,2025-03-02,0,0,18
Honolulu,2025-03-02,7,4,313
Kauai,2025-03-02,2,1,29
Maui,2025-03-02,1,0,36
Missing,2025-03-02,0,0,18
Hawaii,2025-03-03,1,1,43
Honolulu,2025-03-03,13,11,438
Kauai,2025-03-03,1,1,38
Maui,2025-03-03,2,0,44
Missing,2025-03-03,0,0,36
Hawaii,2025-03-04,0,0,33
Honolulu,2025-03-04,13,9,427
Kauai,2025-03-04,2,1,36
Maui,2025-03-04,0,0,41
Missing,2025-03-04,0,0,17
Hawaii,2025-03-05,0,0,35
Honolulu,2025-03-05,11,10,427
Kauai,2025-03-05,2,1,35
Maui,2025-03-05,2,0,44
Missing,2025-03-05,0,0,23
Hawaii,2025-03-06,0,0,20
Honolulu,2025-03-06,10,7,366
Kauai,2025-03-06,0,0,44
Maui,2025-03-06,1,0,55
Missing,2025-03-06,0,0,25
Hawaii,2025-03-07,5,3,48
Honolulu,2025-03-07,15,11,349
Kauai,2025-03-07,0,0,22
Maui,2025-03-07,0,0,31
Missing,2025-03-07,0,0,33
Hawaii,2025-03-08,0,0,26
Honolulu,2025-03-08,8,5,294
Kauai,2025-03-08,0,0,16
Maui,2025-03-08,1,1,46
Missing,2025-03-08,0,0,30
Hawaii,2025-03-09,0,0,22
Honolulu,2025-03-09,5,3,283
Kauai,2025-03-09,0,0,16
Maui,2025-03-09,0,0,29
Missing,2025-03-09,0,0,20
Hawaii,2025-03-10,1,1,33
Honolulu,2025-03-10,6,3,399
Kauai,2025-03-10,0,0,40
Maui,2025-03-10,3,1,58
Missing,2025-03-10,0,0,32
Hawaii,2025-03-11,2,1,36
Honolulu,2025-03-11,12,9,350
Kauai,2025-03-11,0,0,37
Maui,2025-03-11,1,0,40
Missing,2025-03-11,0,0,29
Hawaii,2025-03-12,0,0,18
Honolulu,2025-03-12,13,7,344
Kauai,2025-03-12,0,0,30
Maui,2025-03-12,0,0,35
Missing,2025-03-12,0,0,20
Hawaii,2025-03-13,0,0,45
Honolulu,2025-03-13,12,7,374
Kauai,2025-03-13,0,0,24
Maui,2025-03-13,1,1,38
Missing,2025-03-13,0,0,22
Hawaii,2025-03-14,2,1,34
Honolulu,2025-03-14,9,8,328
Kauai,2025-03-14,1,1,25
Maui,2025-03-14,0,0,22
Missing,2025-03-14,0,0,18
Hawaii,2025-03-15,0,0,28
Honolulu,2025-03-15,5,4,265
Kauai,2025-03-15,1,0,15
Maui,2025-03-15,2,1,33
Missing,2025-03-15,0,0,17
Hawaii,2025-03-16,0,0,26
Honolulu,2025-03-16,8,7,254
Kauai,2025-03-16,0,0,21
Maui,2025-03-16,1,1,32
Missing,2025-03-16,0,0,20
Hawaii,2025-03-17,3,2,31
Honolulu,2025-03-17,16,12,328
Kauai,2025-03-17,0,0,20
Maui,2025-03-17,3,0,37
